current_points,offences_last_12m,minor_offences,moderate_offences,severe_offences,days_since_last_offence,avg_days_between_offences,years_since_licence_issue,suspension_proximity,stability_index,trend_encoded,label
3.0,0,0,0,0,308.0,90.0,2.0,0.2,92.0,0,0
8.0,3,1,0,1,0.0,98.0,18.0,0.5333333333333333,70.66666666666667,1,1
9.0,1,0,0,1,60.0,100.0,16.0,0.6,70.0,1,1
11.0,4,2,1,2,0.0,15.0,6.0,0.7333333333333333,50.66666666666667,1,0
3.0,1,0,0,0,287.0,89.0,11.0,0.2,92.0,0,0
8.0,0,0,0,0,269.0,102.0,13.0,0.5333333333333333,78.66666666666667,0,0
4.0,1,1,0,0,60.0,88.0,10.0,0.2666666666666666,87.33333333333333,1,0
13.0,4,0,0,4,0.0,30.0,18.0,0.8666666666666667,41.33333333333333,1,1
5.0,1,0,1,0,90.0,105.0,18.0,0.3333333333333333,82.66666666666667,1,1
10.0,1,1,0,0,90.0,37.0,23.0,0.6666666666666666,71.33333333333334,1,0
8.0,2,1,1,0,0.0,40.0,5.0,0.5333333333333333,72.66666666666667,1,1
13.0,3,0,2,1,0.0,71.0,8.0,0.8666666666666667,51.33333333333333,1,1
12.0,1,0,1,1,60.0,110.0,19.0,0.8,58.0,1,1
3.0,0,0,0,0,344.0,122.0,4.0,0.2,92.0,0,0
11.0,1,0,1,1,120.0,40.0,5.0,0.7333333333333333,60.66666666666667,1,1
12.0,2,1,0,1,60.0,97.0,15.0,0.8,60.0,1,1
1.0,0,0,0,0,252.0,56.0,18.0,0.0666666666666666,97.33333333333331,0,0
5.0,0,0,0,0,231.0,105.0,12.0,0.3333333333333333,86.66666666666667,0,0
0.0,3,2,0,0,60.0,45.0,9.0,0.0,96.0,1,0
4.0,1,0,1,0,120.0,86.0,6.0,0.2666666666666666,85.33333333333333,1,0
8.0,1,0,0,0,356.0,60.0,19.0,0.5333333333333333,78.66666666666667,0,0
5.0,0,0,0,0,184.0,114.0,19.0,0.3333333333333333,86.66666666666667,0,0
6.0,1,1,0,0,30.0,42.0,25.0,0.4,82.0,1,0
12.0,0,0,0,0,187.0,109.0,15.0,0.8,68.0,0,0
0.0,0,1,0,0,120.0,102.0,4.0,0.0,98.0,1,0
11.0,5,2,2,0,0.0,68.0,4.0,0.7333333333333333,58.66666666666667,1,1
1.0,0,0,0,0,282.0,74.0,15.0,0.0666666666666666,97.33333333333331,0,0
3.0,1,0,0,0,262.0,99.0,20.0,0.2,92.0,0,0
2.0,1,0,1,0,90.0,117.0,5.0,0.1333333333333333,90.66666666666669,1,0
4.0,1,0,0,0,224.0,77.0,7.0,0.2666666666666666,89.33333333333333,0,0
1.0,0,0,0,0,205.0,124.0,12.0,0.0666666666666666,97.33333333333331,0,0
4.0,1,1,0,0,30.0,52.0,3.0,0.2666666666666666,87.33333333333333,1,0
4.0,1,0,0,0,329.0,101.0,17.0,0.2666666666666666,89.33333333333333,0,0
8.0,2,1,0,1,120.0,49.0,17.0,0.5333333333333333,70.66666666666667,1,1
14.0,2,1,0,2,30.0,92.0,7.0,0.9333333333333332,48.66666666666666,1,1
4.0,0,0,0,0,307.0,50.0,8.0,0.2666666666666666,89.33333333333333,0,0
0.0,1,0,0,0,189.0,40.0,9.0,0.0,100.0,0,0
8.0,1,0,0,0,246.0,135.0,19.0,0.5333333333333333,78.66666666666667,0,0
10.0,1,1,0,1,30.0,87.0,16.0,0.6666666666666666,65.33333333333334,1,1
4.0,1,1,0,0,120.0,59.0,16.0,0.2666666666666666,87.33333333333333,1,0
0.0,0,0,0,0,290.0,117.0,23.0,0.0,100.0,0,0
3.0,3,2,0,0,90.0,101.0,12.0,0.2,88.0,1,0
3.0,2,1,0,0,120.0,116.0,18.0,0.2,90.0,1,0
4.0,2,1,1,0,60.0,101.0,14.0,0.2666666666666666,83.33333333333333,1,0
6.0,2,1,1,1,0.0,39.0,7.0,0.4,72.0,1,1
3.0,0,0,1,0,0.0,111.0,1.0,0.2,88.0,1,0
9.0,3,2,2,0,0.0,11.0,16.0,0.6,64.0,1,1
11.0,3,0,2,1,30.0,88.0,4.0,0.7333333333333333,56.66666666666667,1,1
2.0,0,1,0,0,0.0,119.0,20.0,0.1333333333333333,92.66666666666669,1,0
2.0,0,0,0,0,217.0,122.0,17.0,0.1333333333333333,94.66666666666669,0,0
11.0,3,0,0,2,90.0,61.0,9.0,0.7333333333333333,58.66666666666667,1,1
11.0,2,1,0,0,150.0,119.0,4.0,0.7333333333333333,68.66666666666667,1,0
2.0,0,0,0,0,290.0,69.0,16.0,0.1333333333333333,94.66666666666669,0,0
4.0,0,0,0,0,327.0,126.0,1.0,0.2666666666666666,89.33333333333333,0,0
11.0,3,2,0,0,60.0,88.0,25.0,0.7333333333333333,66.66666666666667,1,1
4.0,0,0,0,0,331.0,115.0,9.0,0.2666666666666666,89.33333333333333,0,0
5.0,2,1,1,0,0.0,60.0,13.0,0.3333333333333333,80.66666666666667,1,0
4.0,1,0,1,0,120.0,71.0,1.0,0.2666666666666666,85.33333333333333,1,0
7.0,2,0,1,1,0.0,68.0,16.0,0.4666666666666667,71.33333333333333,1,1
2.0,0,0,0,0,226.0,53.0,6.0,0.1333333333333333,94.66666666666669,0,0
5.0,1,0,0,1,90.0,88.0,11.0,0.3333333333333333,80.66666666666667,1,1
0.0,0,0,0,0,255.0,72.0,8.0,0.0,100.0,0,0
0.0,0,0,0,0,345.0,66.0,22.0,0.0,100.0,0,0
5.0,1,0,1,1,90.0,50.0,3.0,0.3333333333333333,76.66666666666667,1,1
4.0,0,0,0,0,195.0,100.0,9.0,0.2666666666666666,89.33333333333333,0,0
2.0,1,0,0,0,299.0,130.0,15.0,0.1333333333333333,94.66666666666669,0,0
13.0,5,1,1,4,0.0,10.0,10.0,0.8666666666666667,35.33333333333333,1,1
3.0,0,0,0,0,353.0,99.0,12.0,0.2,92.0,0,0
3.0,1,1,0,0,30.0,59.0,23.0,0.2,90.0,1,0
3.0,0,0,0,0,283.0,111.0,19.0,0.2,92.0,0,0
1.0,1,1,0,0,90.0,97.0,8.0,0.0666666666666666,95.33333333333331,1,0
10.0,1,0,0,1,150.0,90.0,22.0,0.6666666666666666,67.33333333333334,1,0
2.0,0,0,0,0,292.0,68.0,20.0,0.1333333333333333,94.66666666666669,0,0
2.0,2,0,1,0,30.0,42.0,12.0,0.1333333333333333,90.66666666666669,1,0
0.0,0,0,0,0,211.0,57.0,17.0,0.0,100.0,0,0
4.0,0,1,0,0,30.0,54.0,9.0,0.2666666666666666,87.33333333333333,1,0
4.0,0,1,0,0,30.0,93.0,9.0,0.2666666666666666,87.33333333333333,1,0
5.0,0,0,0,0,285.0,111.0,5.0,0.3333333333333333,86.66666666666667,0,0
2.0,1,0,0,0,290.0,69.0,10.0,0.1333333333333333,94.66666666666669,0,0
0.0,1,0,0,0,187.0,64.0,2.0,0.0,100.0,0,0
10.0,4,1,2,1,0.0,28.0,18.0,0.6666666666666666,57.33333333333334,1,1
12.0,4,2,2,0,30.0,47.0,1.0,0.8,56.0,1,1
10.0,4,0,0,4,0.0,34.0,6.0,0.6666666666666666,49.33333333333334,1,1
6.0,1,0,1,0,0.0,113.0,16.0,0.4,80.0,1,0
3.0,0,0,0,0,283.0,53.0,13.0,0.2,92.0,0,0
1.0,0,0,0,0,242.0,140.0,9.0,0.0666666666666666,97.33333333333331,0,0
2.0,0,0,0,0,291.0,133.0,7.0,0.1333333333333333,94.66666666666669,0,0
3.0,2,0,1,0,60.0,106.0,13.0,0.2,88.0,1,0
4.0,4,2,1,1,0.0,10.0,24.0,0.2666666666666666,75.33333333333333,1,1
12.0,2,1,1,0,0.0,82.0,13.0,0.8,62.0,1,1
7.0,2,0,0,1,150.0,66.0,3.0,0.4666666666666667,75.33333333333333,1,1
4.0,0,0,0,0,297.0,111.0,11.0,0.2666666666666666,89.33333333333333,0,0
3.0,0,1,0,0,30.0,81.0,10.0,0.2,90.0,1,0
3.0,0,0,0,0,291.0,100.0,23.0,0.2,92.0,0,0
1.0,0,0,0,0,197.0,115.0,21.0,0.0666666666666666,97.33333333333331,0,0
3.0,2,1,0,0,150.0,107.0,15.0,0.2,90.0,1,0
0.0,1,0,0,0,204.0,57.0,3.0,0.0,100.0,0,0
10.0,4,1,1,1,30.0,87.0,15.0,0.6666666666666666,61.33333333333334,1,1
11.0,3,1,2,1,0.0,45.0,15.0,0.7333333333333333,54.66666666666667,1,1
5.0,1,0,1,0,30.0,84.0,21.0,0.3333333333333333,82.66666666666667,1,0
2.0,1,0,0,0,271.0,68.0,5.0,0.1333333333333333,94.66666666666669,0,1
7.0,1,0,0,0,218.0,92.0,14.0,0.4666666666666667,81.33333333333333,0,0
4.0,0,0,0,0,263.0,122.0,18.0,0.2666666666666666,89.33333333333333,0,0
13.0,3,0,2,1,0.0,17.0,21.0,0.8666666666666667,51.33333333333333,1,1
7.0,3,3,0,1,30.0,79.0,21.0,0.4666666666666667,69.33333333333333,1,1
10.0,3,1,0,1,0.0,89.0,12.0,0.6666666666666666,65.33333333333334,1,1
0.0,0,0,0,0,202.0,74.0,24.0,0.0,100.0,0,0
1.0,0,0,0,1,120.0,31.0,19.0,0.0666666666666666,91.33333333333331,1,0
10.0,0,0,1,0,150.0,34.0,24.0,0.6666666666666666,69.33333333333334,1,1
1.0,0,1,0,0,60.0,101.0,9.0,0.0666666666666666,95.33333333333331,1,0
8.0,5,1,2,1,30.0,54.0,19.0,0.5333333333333333,62.66666666666667,1,1
2.0,1,0,1,0,0.0,95.0,21.0,0.1333333333333333,90.66666666666669,1,0
0.0,1,0,0,0,202.0,103.0,9.0,0.0,100.0,0,0
1.0,0,0,0,0,316.0,69.0,11.0,0.0666666666666666,97.33333333333331,0,0
14.0,1,0,0,1,120.0,44.0,10.0,0.9333333333333332,56.66666666666666,1,1
8.0,3,1,1,0,60.0,29.0,4.0,0.5333333333333333,72.66666666666667,1,1
2.0,0,0,0,0,215.0,67.0,9.0,0.1333333333333333,94.66666666666669,0,0
1.0,0,0,0,0,226.0,132.0,15.0,0.0666666666666666,97.33333333333331,0,0
12.0,0,0,0,0,278.0,84.0,25.0,0.8,68.0,0,0
1.0,1,1,0,0,30.0,104.0,16.0,0.0666666666666666,95.33333333333331,1,0
1.0,1,0,0,0,330.0,139.0,1.0,0.0666666666666666,97.33333333333331,0,0
8.0,0,1,0,0,150.0,85.0,1.0,0.5333333333333333,76.66666666666667,1,0
1.0,0,0,0,0,225.0,111.0,9.0,0.0666666666666666,97.33333333333331,0,0
9.0,1,0,1,1,90.0,29.0,21.0,0.6,66.0,1,1
3.0,2,1,0,0,60.0,61.0,16.0,0.2,90.0,1,0
8.0,0,1,0,0,90.0,107.0,10.0,0.5333333333333333,76.66666666666667,1,0
8.0,0,0,0,0,213.0,97.0,21.0,0.5333333333333333,78.66666666666667,0,0
3.0,0,0,0,0,252.0,131.0,2.0,0.2,92.0,0,0
4.0,1,0,0,0,231.0,77.0,2.0,0.2666666666666666,89.33333333333333,0,0
14.0,2,1,0,0,0.0,93.0,17.0,0.9333333333333332,60.66666666666666,1,1
6.0,2,2,0,1,0.0,18.0,22.0,0.4,74.0,1,0
5.0,1,1,0,0,120.0,94.0,17.0,0.3333333333333333,84.66666666666667,1,0
10.0,1,1,0,1,30.0,54.0,4.0,0.6666666666666666,65.33333333333334,1,1
9.0,2,0,1,0,90.0,46.0,4.0,0.6,72.0,1,1
9.0,3,1,1,0,0.0,105.0,17.0,0.6,70.0,1,1
14.0,3,1,1,1,0.0,33.0,20.0,0.9333333333333332,50.66666666666666,1,1
1.0,0,0,0,0,221.0,127.0,1.0,0.0666666666666666,97.33333333333331,0,0
0.0,0,0,0,0,202.0,74.0,13.0,0.0,100.0,0,0
10.0,3,1,2,0,0.0,88.0,18.0,0.6666666666666666,63.33333333333334,1,1
10.0,3,0,3,0,30.0,76.0,17.0,0.6666666666666666,61.33333333333334,1,1
2.0,0,0,0,0,343.0,57.0,2.0,0.1333333333333333,94.66666666666669,0,0
14.0,0,0,1,0,90.0,80.0,13.0,0.9333333333333332,58.66666666666666,1,1
3.0,0,0,0,0,341.0,109.0,10.0,0.2,92.0,0,0
7.0,0,0,0,0,225.0,119.0,20.0,0.4666666666666667,81.33333333333333,0,0
8.0,2,0,2,0,0.0,110.0,25.0,0.5333333333333333,70.66666666666667,1,1
7.0,3,0,2,0,30.0,52.0,7.0,0.4666666666666667,73.33333333333333,1,1
8.0,2,0,0,2,30.0,26.0,15.0,0.5333333333333333,66.66666666666667,1,1
4.0,1,0,1,0,90.0,85.0,19.0,0.2666666666666666,85.33333333333333,1,0
8.0,1,0,1,0,30.0,43.0,3.0,0.5333333333333333,74.66666666666667,1,0
10.0,2,0,2,0,0.0,38.0,23.0,0.6666666666666666,65.33333333333334,1,1
1.0,0,0,0,0,183.0,41.0,19.0,0.0666666666666666,97.33333333333331,0,0
14.0,2,0,1,1,90.0,44.0,17.0,0.9333333333333332,52.66666666666666,1,1
1.0,0,0,0,0,359.0,57.0,13.0,0.0666666666666666,97.33333333333331,0,0
7.0,1,0,0,0,345.0,79.0,12.0,0.4666666666666667,81.33333333333333,0,0
11.0,4,2,1,0,60.0,48.0,14.0,0.7333333333333333,62.66666666666667,1,0
5.0,1,0,1,0,30.0,92.0,3.0,0.3333333333333333,82.66666666666667,1,0
3.0,1,0,0,0,241.0,93.0,14.0,0.2,92.0,0,0
12.0,2,0,0,3,0.0,51.0,2.0,0.8,50.0,1,1
8.0,2,0,1,0,120.0,28.0,8.0,0.5333333333333333,74.66666666666667,1,0
3.0,0,0,0,0,341.0,118.0,2.0,0.2,92.0,0,0
4.0,1,0,0,0,262.0,99.0,16.0,0.2666666666666666,89.33333333333333,0,0
3.0,1,1,0,0,30.0,72.0,17.0,0.2,90.0,1,0
4.0,0,0,0,0,291.0,96.0,19.0,0.2666666666666666,89.33333333333333,0,0
9.0,2,0,0,1,120.0,55.0,21.0,0.6,70.0,1,1
4.0,0,0,0,0,217.0,47.0,17.0,0.2666666666666666,89.33333333333333,0,0
12.0,1,1,0,0,90.0,56.0,11.0,0.8,66.0,1,1
2.0,0,0,0,0,194.0,67.0,2.0,0.1333333333333333,94.66666666666669,0,0
7.0,2,1,0,0,0.0,98.0,10.0,0.4666666666666667,79.33333333333333,1,0
12.0,2,1,1,0,60.0,109.0,13.0,0.8,62.0,1,1
6.0,1,0,1,0,90.0,117.0,7.0,0.4,80.0,1,0
4.0,0,1,0,0,0.0,94.0,9.0,0.2666666666666666,87.33333333333333,1,0
6.0,3,1,1,0,0.0,46.0,19.0,0.4,78.0,1,0
7.0,1,0,0,0,339.0,63.0,11.0,0.4666666666666667,81.33333333333333,0,0
6.0,1,1,0,0,60.0,97.0,21.0,0.4,82.0,1,0
12.0,4,3,0,1,0.0,51.0,19.0,0.8,56.0,1,1
5.0,2,1,0,1,90.0,53.0,22.0,0.3333333333333333,78.66666666666667,1,1
6.0,1,0,1,0,60.0,112.0,6.0,0.4,80.0,1,0
12.0,3,0,1,1,0.0,79.0,11.0,0.8,58.0,1,1
3.0,1,0,1,0,30.0,42.0,5.0,0.2,88.0,1,0
6.0,1,2,0,0,60.0,91.0,1.0,0.4,80.0,1,0
7.0,1,0,0,0,323.0,140.0,7.0,0.4666666666666667,81.33333333333333,0,0
4.0,0,0,0,0,192.0,97.0,8.0,0.2666666666666666,89.33333333333333,0,1
8.0,1,1,0,1,30.0,31.0,10.0,0.5333333333333333,70.66666666666667,1,1
0.0,1,0,0,0,281.0,55.0,2.0,0.0,100.0,0,0
8.0,1,0,0,0,200.0,95.0,4.0,0.5333333333333333,78.66666666666667,0,0
0.0,0,0,0,0,189.0,104.0,4.0,0.0,100.0,0,0
4.0,0,1,0,0,150.0,62.0,11.0,0.2666666666666666,87.33333333333333,1,0
1.0,0,1,0,0,0.0,80.0,1.0,0.0666666666666666,95.33333333333331,1,0
6.0,0,1,0,0,0.0,66.0,11.0,0.4,82.0,1,0
3.0,0,1,0,0,0.0,79.0,19.0,0.2,90.0,1,1
6.0,0,0,0,0,194.0,104.0,3.0,0.4,84.0,0,1
12.0,1,0,0,1,60.0,46.0,9.0,0.8,62.0,1,1
10.0,3,2,2,0,0.0,73.0,11.0,0.6666666666666666,61.33333333333334,1,1
0.0,1,0,0,0,344.0,107.0,3.0,0.0,100.0,0,0
11.0,0,0,0,0,255.0,48.0,22.0,0.7333333333333333,70.66666666666667,0,0
3.0,0,0,0,0,344.0,123.0,18.0,0.2,92.0,0,0
9.0,5,0,3,1,0.0,10.0,2.0,0.6,58.0,1,1
2.0,1,0,0,0,262.0,112.0,14.0,0.1333333333333333,94.66666666666669,0,0
10.0,1,0,1,1,60.0,73.0,25.0,0.6666666666666666,63.33333333333334,1,1
6.0,2,1,1,1,60.0,95.0,16.0,0.4,72.0,1,1
7.0,1,0,0,0,274.0,69.0,9.0,0.4666666666666667,81.33333333333333,0,0
8.0,1,1,0,0,0.0,88.0,1.0,0.5333333333333333,76.66666666666667,1,0
2.0,0,0,0,0,243.0,53.0,14.0,0.1333333333333333,94.66666666666669,0,0
12.0,3,1,1,0,30.0,34.0,3.0,0.8,62.0,1,1
9.0,1,0,0,0,254.0,85.0,9.0,0.6,76.0,0,0
0.0,0,0,0,0,315.0,81.0,25.0,0.0,100.0,0,0
6.0,0,0,0,0,200.0,122.0,21.0,0.4,84.0,0,0
1.0,0,0,0,0,257.0,92.0,13.0,0.0666666666666666,97.33333333333331,0,0
10.0,1,0,1,1,30.0,32.0,13.0,0.6666666666666666,63.33333333333334,1,1
1.0,0,0,0,0,185.0,98.0,16.0,0.0666666666666666,97.33333333333331,0,0
0.0,1,0,0,0,212.0,58.0,18.0,0.0,100.0,0,0
10.0,3,1,0,1,0.0,90.0,6.0,0.6666666666666666,65.33333333333334,1,1
1.0,1,0,1,0,120.0,41.0,7.0,0.0666666666666666,93.33333333333331,1,0
7.0,3,1,0,1,30.0,42.0,25.0,0.4666666666666667,73.33333333333333,1,1
3.0,1,2,0,0,120.0,35.0,8.0,0.2,88.0,1,0
6.0,0,0,0,0,358.0,108.0,24.0,0.4,84.0,0,0
12.0,3,0,1,1,30.0,86.0,16.0,0.8,58.0,1,1
2.0,0,0,0,0,235.0,80.0,7.0,0.1333333333333333,94.66666666666669,0,0
4.0,1,0,0,0,211.0,118.0,17.0,0.2666666666666666,89.33333333333333,0,0
3.0,0,0,0,0,335.0,84.0,16.0,0.2,92.0,0,0
3.0,0,0,0,0,198.0,76.0,21.0,0.2,92.0,0,0
6.0,2,2,0,0,30.0,51.0,23.0,0.4,80.0,1,0
13.0,2,1,1,1,0.0,53.0,2.0,0.8666666666666667,53.33333333333333,1,1
11.0,3,0,1,2,30.0,102.0,14.0,0.7333333333333333,54.66666666666667,1,1
4.0,1,0,0,0,267.0,118.0,10.0,0.2666666666666666,89.33333333333333,0,0
2.0,1,1,0,0,90.0,90.0,14.0,0.1333333333333333,92.66666666666669,1,0
6.0,1,0,0,0,299.0,139.0,8.0,0.4,84.0,0,0
7.0,0,0,0,0,346.0,129.0,6.0,0.4666666666666667,81.33333333333333,0,0
1.0,0,0,0,0,229.0,112.0,20.0,0.0666666666666666,97.33333333333331,0,0
10.0,6,0,3,2,0.0,87.0,24.0,0.6666666666666666,49.33333333333334,1,1
0.0,0,0,0,0,291.0,56.0,4.0,0.0,100.0,0,0
6.0,5,2,2,0,0.0,95.0,23.0,0.4,72.0,1,1
13.0,4,0,1,2,60.0,96.0,12.0,0.8666666666666667,49.33333333333333,1,1
7.0,4,0,3,0,0.0,34.0,11.0,0.4666666666666667,69.33333333333333,1,1
1.0,1,1,0,0,0.0,81.0,11.0,0.0666666666666666,95.33333333333331,1,0
4.0,0,0,0,0,237.0,115.0,23.0,0.2666666666666666,89.33333333333333,0,0
11.0,2,0,2,0,30.0,59.0,16.0,0.7333333333333333,62.66666666666667,1,1
4.0,1,0,0,0,262.0,61.0,18.0,0.2666666666666666,89.33333333333333,0,0
7.0,1,1,0,0,0.0,106.0,5.0,0.4666666666666667,79.33333333333333,1,0
1.0,0,0,0,0,254.0,83.0,23.0,0.0666666666666666,97.33333333333331,0,0
7.0,0,1,0,0,120.0,96.0,14.0,0.4666666666666667,79.33333333333333,1,0
7.0,1,0,0,0,289.0,88.0,9.0,0.4666666666666667,81.33333333333333,0,0
1.0,0,0,0,0,191.0,103.0,19.0,0.0666666666666666,97.33333333333331,0,0
10.0,1,0,1,0,0.0,95.0,10.0,0.6666666666666666,69.33333333333334,1,1
4.0,0,0,0,0,252.0,78.0,11.0,0.2666666666666666,89.33333333333333,0,0
8.0,2,1,0,0,0.0,122.0,14.0,0.5333333333333333,76.66666666666667,1,0
8.0,2,0,1,0,0.0,71.0,7.0,0.5333333333333333,74.66666666666667,1,0
10.0,1,1,0,0,60.0,83.0,21.0,0.6666666666666666,71.33333333333334,1,0
0.0,0,0,0,0,332.0,138.0,2.0,0.0,100.0,0,0
4.0,0,0,0,0,244.0,57.0,10.0,0.2666666666666666,89.33333333333333,0,0
14.0,3,1,0,1,120.0,75.0,5.0,0.9333333333333332,54.66666666666666,1,1
12.0,5,1,3,0,0.0,77.0,15.0,0.8,54.0,1,1
12.0,1,1,0,1,0.0,99.0,24.0,0.8,60.0,1,1
12.0,4,3,0,0,30.0,68.0,10.0,0.8,62.0,1,1
8.0,3,0,2,1,0.0,40.0,8.0,0.5333333333333333,64.66666666666667,1,1
12.0,4,1,3,0,60.0,10.0,25.0,0.8,54.0,1,1
2.0,0,0,0,0,351.0,91.0,20.0,0.1333333333333333,94.66666666666669,0,0
10.0,3,1,2,0,0.0,67.0,17.0,0.6666666666666666,63.33333333333334,1,1
3.0,0,0,0,0,219.0,68.0,3.0,0.2,92.0,0,0
4.0,0,0,0,0,312.0,138.0,12.0,0.2666666666666666,89.33333333333333,0,0
11.0,0,0,1,0,90.0,81.0,17.0,0.7333333333333333,66.66666666666667,1,1
2.0,0,0,0,0,191.0,50.0,17.0,0.1333333333333333,94.66666666666669,0,0
3.0,1,1,0,0,90.0,56.0,22.0,0.2,90.0,1,0
7.0,4,3,0,1,0.0,93.0,1.0,0.4666666666666667,69.33333333333333,1,1
11.0,4,2,0,3,0.0,20.0,19.0,0.7333333333333333,48.66666666666667,1,1
2.0,0,0,0,0,228.0,60.0,10.0,0.1333333333333333,94.66666666666669,0,0
4.0,0,0,0,0,316.0,65.0,24.0,0.2666666666666666,89.33333333333333,0,0
12.0,2,1,1,0,0.0,116.0,19.0,0.8,62.0,1,1
0.0,0,0,0,0,281.0,136.0,8.0,0.0,100.0,0,0
11.0,3,1,1,1,0.0,54.0,13.0,0.7333333333333333,58.66666666666667,1,1
3.0,0,0,0,0,260.0,101.0,5.0,0.2,92.0,0,0
1.0,0,0,0,0,285.0,128.0,12.0,0.0666666666666666,97.33333333333331,0,0
8.0,1,0,1,1,120.0,83.0,4.0,0.5333333333333333,68.66666666666667,1,1
3.0,0,0,0,0,201.0,92.0,17.0,0.2,92.0,0,0
11.0,2,2,0,1,0.0,80.0,25.0,0.7333333333333333,60.66666666666667,1,1
3.0,0,0,0,0,244.0,131.0,19.0,0.2,92.0,0,0
11.0,3,0,2,1,60.0,45.0,15.0,0.7333333333333333,56.66666666666667,1,1
3.0,0,0,0,0,220.0,129.0,1.0,0.2,92.0,0,0
2.0,0,0,0,0,309.0,87.0,22.0,0.1333333333333333,94.66666666666669,0,0
2.0,2,2,0,0,30.0,40.0,15.0,0.1333333333333333,90.66666666666669,1,0
10.0,3,0,0,3,0.0,89.0,7.0,0.6666666666666666,55.33333333333334,1,1
4.0,2,0,1,0,30.0,102.0,1.0,0.2666666666666666,85.33333333333333,1,0
14.0,1,0,1,1,0.0,84.0,19.0,0.9333333333333332,52.66666666666666,1,1
3.0,0,0,0,0,300.0,102.0,20.0,0.2,92.0,0,0
8.0,1,1,0,0,30.0,106.0,20.0,0.5333333333333333,76.66666666666667,1,0
13.0,4,0,0,3,0.0,32.0,20.0,0.8666666666666667,47.33333333333333,1,1
0.0,1,0,0,0,289.0,97.0,10.0,0.0,100.0,0,0
12.0,1,0,1,1,30.0,111.0,24.0,0.8,58.0,1,1
10.0,3,1,1,1,0.0,17.0,15.0,0.6666666666666666,61.33333333333334,1,1
0.0,1,1,0,0,150.0,72.0,19.0,0.0,98.0,1,0
1.0,1,1,0,0,60.0,92.0,19.0,0.0666666666666666,95.33333333333331,1,0
2.0,1,0,1,0,60.0,38.0,4.0,0.1333333333333333,90.66666666666669,1,0
12.0,2,2,0,0,30.0,63.0,22.0,0.8,64.0,1,1
2.0,1,1,0,0,120.0,100.0,8.0,0.1333333333333333,92.66666666666669,1,0
10.0,0,0,0,0,322.0,73.0,5.0,0.6666666666666666,73.33333333333334,0,0
3.0,1,0,0,0,324.0,96.0,17.0,0.2,92.0,0,0
3.0,2,1,0,0,0.0,62.0,16.0,0.2,90.0,1,0
2.0,0,0,0,0,188.0,59.0,14.0,0.1333333333333333,94.66666666666669,0,0
1.0,0,0,0,0,224.0,69.0,1.0,0.0666666666666666,97.33333333333331,0,0
5.0,0,1,0,0,0.0,111.0,22.0,0.3333333333333333,84.66666666666667,1,0
6.0,2,1,0,0,30.0,110.0,7.0,0.4,82.0,1,0
6.0,0,0,0,0,213.0,93.0,6.0,0.4,84.0,0,0
8.0,2,3,0,0,30.0,39.0,13.0,0.5333333333333333,72.66666666666667,1,1
3.0,0,0,0,0,264.0,66.0,22.0,0.2,92.0,0,0
0.0,1,0,0,0,230.0,64.0,21.0,0.0,100.0,0,0
2.0,0,1,0,0,90.0,117.0,9.0,0.1333333333333333,92.66666666666669,1,0
7.0,3,2,1,0,0.0,74.0,7.0,0.4666666666666667,73.33333333333333,1,1
3.0,1,1,0,0,120.0,35.0,9.0,0.2,90.0,1,0
9.0,0,0,0,1,60.0,48.0,22.0,0.6,70.0,1,1
1.0,0,1,0,0,0.0,69.0,15.0,0.0666666666666666,95.33333333333331,1,1
8.0,3,3,0,0,30.0,56.0,21.0,0.5333333333333333,72.66666666666667,1,1
1.0,0,0,0,0,287.0,77.0,14.0,0.0666666666666666,97.33333333333331,0,0
2.0,0,1,0,0,30.0,85.0,20.0,0.1333333333333333,92.66666666666669,1,0
0.0,0,0,0,0,324.0,55.0,21.0,0.0,100.0,0,0
6.0,2,1,1,0,30.0,49.0,19.0,0.4,78.0,1,1
2.0,2,1,0,0,0.0,67.0,10.0,0.1333333333333333,92.66666666666669,1,0
10.0,4,0,0,4,30.0,52.0,25.0,0.6666666666666666,49.33333333333334,1,1
7.0,2,1,0,0,120.0,66.0,1.0,0.4666666666666667,79.33333333333333,1,0
10.0,3,2,0,1,0.0,27.0,14.0,0.6666666666666666,63.33333333333334,1,0
4.0,1,1,0,0,120.0,80.0,22.0,0.2666666666666666,87.33333333333333,1,0
12.0,2,2,0,1,0.0,37.0,2.0,0.8,58.0,1,1
2.0,0,0,0,0,279.0,120.0,6.0,0.1333333333333333,94.66666666666669,0,0
0.0,0,0,0,0,230.0,78.0,20.0,0.0,100.0,0,0
11.0,1,0,0,0,288.0,114.0,25.0,0.7333333333333333,70.66666666666667,0,0
3.0,2,1,0,0,150.0,28.0,1.0,0.2,90.0,1,0
8.0,2,2,0,0,30.0,111.0,22.0,0.5333333333333333,74.66666666666667,1,0
3.0,3,2,1,0,0.0,64.0,20.0,0.2,84.0,1,0
3.0,0,0,0,0,286.0,74.0,20.0,0.2,92.0,0,0
0.0,0,0,0,0,209.0,57.0,7.0,0.0,100.0,0,0
4.0,0,0,0,0,303.0,51.0,13.0,0.2666666666666666,89.33333333333333,0,0
4.0,0,0,0,0,349.0,81.0,5.0,0.2666666666666666,89.33333333333333,0,0
3.0,1,0,0,0,253.0,103.0,14.0,0.2,92.0,0,0
0.0,0,0,0,0,243.0,75.0,3.0,0.0,100.0,0,0
